"Season","Atmosphere","Y1","Y2","Y3"
"S1",0.534,0.898388806922393,-0.627203726355773,1.28396545871562
"S1",0.534,0.285462620226165,0.247406419325621,0.52816371282087
"S1",0.534,-0.922646431227828,1.14957223773536,-1.18576489669795
"S1",0.534,0.581418489716389,-0.475227748200423,-0.764145815808588
"S1",0.534,0.627142302691789,4.36246486683954,0.72357071366752
"S1",0.534,-0.388594281499304,2.25651575816413,2.82740281271493
"S1",0.534,0.177649929922706,-0.764077679345613,0.00465603254610789
"S1",0.534,1.22760267056494,0.782342379862479,0.595782794471201
"S1",0.534,2.76454507165222,2.97981079403603,1.25483184123335
"S1",0.534,0.610391230421091,1.10837816229924,-0.306103784876927
"S1",0.534,-0.548114033925095,-0.981087419096707,0.096102176731855
"S1",0.534,0.522506470103822,1.59946219744759,0.586301082219897
"S1",0.534,0.856138922068729,-0.858749206753497,0.246207666624508
"S1",-0.227,-0.771486995996934,1.18830827155261,1.13367595310543
"S1",-0.227,1.00694260006044,1.05071805426816,0.159307807974393
"S1",-0.227,3.25158189535001,0.492404484539087,1.41115420069739
"S1",-0.227,0.456347306427334,-0.372212183808182,1.85187924108853
"S1",-0.227,-1.57865911045003,1.92593039649888,-0.452881109908199
"S1",-0.227,-0.796137557306863,-1.06933766808478,-0.893161615613559
"S1",-0.227,2.06602183860032,0.865266129261175,-1.34627616368771
"S1",-0.227,-0.436573576818961,1.67267135923065,-1.16012544264042
"S1",-0.227,1.18663040660354,1.46501113519364,-1.23202678211876
"S1",-0.227,1.36368318843035,0.508938127348966,1.99368740858676
"S1",-0.227,-0.840197062772184,-0.0895792484984964,0.91332806358559
"S1",-0.227,2.00686883227746,-0.282803414905657,1.69930180352357
"S1",-0.227,-0.0954371771719805,0.931294629017913,1.05291402744641
"S1",-0.227,1.45240847301076,0.755706527465478,-1.1182484100278
"S1",-0.227,1.18546967098085,-0.737396224822099,-0.0872673546232046
"S1",-0.227,-0.471291132371981,0.368333476570719,0.333899417035036
"S1",-0.227,2.80851397235016,-0.887624685347358,2.27070845652945
"S1",-0.227,1.56529818619161,0.246504010037412,1.89284095589767
"S1",-0.227,-0.56715965451994,-0.451236303977306,2.18959583427996
"S1",-0.227,-0.536374812716445,1.67191919604766,1.17355017449702
"S1",-0.227,0.117157493792608,-1.46522029099012,1.44026690525394
"S1",-0.227,1.80470196902281,-0.319417353753754,-1.32543521334772
"S1",-0.227,3.27772661741039,0.68588439870329,-0.468445176420242
"S1",-0.227,0.00742987492546844,0.0870968648482853,0.774516702992649
"S1",-0.227,-0.10708572296874,0.45554654447669,1.46886087560252
"S1",0.863,2.5217399320193,-0.282160065042147,0.324563483194668
"S1",0.863,0.320318559811048,-0.695555934806527,3.19960810700491
"S1",0.863,-0.812697242100017,-0.472007524584438,-0.629745630524876
"S1",0.863,0.0249676653044809,-0.533558963779501,-0.311055367113343
"S1",0.863,1.70884530992705,-0.165651446423855,2.43706176322651
"S1",0.863,1.1663464557227,-0.880559078716143,0.8092878301268
"S1",0.863,-0.156827864543365,2.68511247121627,0.134491926718715
"S1",0.863,-0.219661234001249,-0.047652410183137,1.0277181316328
"S1",0.863,-0.462027941711977,0.696262986570467,0.2298888676893
"S1",0.863,-0.504072073514604,-0.0214415742228137,0.0449507317003709
"S1",0.863,4.85483685400297,1.3733984380604,4.24814515197219
"S1",0.863,0.669594206831835,1.36572681698054,-0.351882166356697
"S1",0.863,-0.307635112569836,2.29076942468468,2.37916687422904
"S1",0.863,0.657638754392224,1.67280475486993,0.757608915406091
"S1",0.863,-0.132212332360235,0.282387970330331,-0.528957626984766
"S1",0.863,1.46325275296483,0.629800599239015,1.84327861036256
"S1",0.863,1.42758770492186,0.302098809536492,-1.9352677686676
"S1",0.863,3.43796750186884,2.13225338029319,2.68141262041082
"S1",0.863,0.629654344188582,1.00822055753347,1.36671660877856
"S1",0.863,-0.623894436318919,0.985023477953968,0.782591324049382
"S1",0.863,0.460058143204209,0.803862864506322,0.0560033727262604
"S1",0.863,0.883645887466144,0.904284630194931,-0.449046369003588
"S1",0.863,-1.00731192178,-0.429429449523504,-0.600246497566352
"S1",0.863,0.328237466129291,0.304143703901413,-0.45126080973985
"S1",0.863,3.61128675620408,0.231940310780731,1.45594410851567
"S1",-0.457,0.0571667874866728,3.33106283436336,0.32847107476391
"S1",-0.457,-0.593597325149594,-1.18952161147917,-1.04331706069087
"S1",-0.457,0.222971682955914,0.358326322663368,2.33184910613251
"S1",-0.457,-0.949735723741194,-0.809896041088922,-0.23782291185142
"S1",-0.457,1.27842445826715,0.595411274795494,1.18538307844657
"S1",-0.457,-0.659207098795165,0.54518585854367,1.41697810060563
"S1",-0.457,0.292250787552322,0.612815829791373,0.998544842487567
"S1",-0.457,0.576408408343921,1.88837490902988,0.704816241915482
"S1",-0.457,0.830806929847799,0.668345542150198,0.168488229697543
"S1",-0.457,1.07267005498747,0.115378803834087,1.94812133801966
"S1",-0.457,-0.0212964975572586,1.9358751714294,1.55469851291264
"S1",-0.457,1.24723183411418,-0.935692523708012,0.0297843098455486
"S1",-0.457,0.0824143647352193,-0.392890960861666,0.134858536485928
"S1",-0.457,1.1982309732975,1.41705807913098,0.769010310917638
"S1",-0.457,1.2101667099654,0.555451928499962,-0.236972918131395
"S1",-0.457,0.341491618478197,-0.225793280536553,-0.525281591229526
"S1",-0.457,2.03222331610841,0.16067856550021,0.194903639353
"S1",-0.457,-0.662659087163204,-0.106709607528579,-0.418571458894064
"S1",-0.457,-0.98886928038523,0.159461172925868,-1.16462574983263
"S1",-0.457,1.09614885577612,-0.786522385660169,1.05457827976331
"S1",-0.457,1.3694051839437,0.869192388656634,1.39680210489954
"S1",-0.457,-0.536594201146502,-0.265366008445967,0.191686173190862
"S1",-0.457,1.2417947535145,-1.32357680868784,-0.312471152548803
"S1",-0.457,1.6965244986578,0.248691743577879,1.31176364736025
"S1",-0.457,3.66440556830306,0.591236408057985,4.77933374831648
"S1",0.072,-0.167991534099667,0.267124240735716,-1.08554262965055
"S1",0.072,1.21198976165327,0.0476275001821313,1.17989446840773
"S1",0.072,0.114806714461254,0.75857086468749,1.75166214637927
"S1",0.072,0.912500036995915,-0.392846294814835,1.36237616450231
"S1",0.072,0.26888735227557,2.82345795882839,-0.265472918443575
"S1",0.072,-0.697674662254664,-0.547809370103526,0.670905846185754
"S1",0.072,0.694369541195878,0.219548164801051,-0.54098102341151
"S1",0.072,1.27333201036013,0.0007905872532033,-0.928328352883005
"S1",0.072,-0.716287721648306,-0.742070478377206,-0.733992404264541
"S1",0.072,2.92809270819677,-1.04918130254183,0.812668442472162
"S1",0.072,2.78198162983165,-0.489132130072654,2.21717317574741
"S1",0.072,-0.401336780663533,-1.21655184549841,0.0802362798132784
"S1",0.072,-1.42757704503733,-0.13506214048732,0.925244585463289
"S1",0.072,-0.151809100854987,0.608957929567289,0.259453614468343
"S1",0.072,-0.0555403876517419,0.264762961015388,-0.777448391911337
"S1",0.072,0.217484882018378,1.39927570961352,0.28711220298329
"S1",0.072,0.0498565174112506,3.73265254772634,-0.547031748486928
"S1",0.072,0.684873629926352,0.611407673144266,2.05575609307178
"S1",0.072,0.185902763709637,-0.411871499723532,0.445182481610003
"S1",0.072,0.459987536124873,3.13106364121363,-0.879832485205192
"S1",0.072,-0.518856194053615,-0.0542295761152089,1.88802709034342
"S1",0.072,1.6674426103297,1.1822565231084,1.08550285934202
"S1",0.072,0.266998181293102,-1.17632894447905,0.363878567103836
"S1",0.072,3.47110413673204,2.02617193051916,2.42462678648147
"S1",0.072,1.67216870112657,2.78874713876511,2.17759424774714
"S2",-1.128,-0.500382181414556,1.26117690840937,0.300732391084772
"S2",-1.128,1.26041020066873,1.46962283786481,0.744713192731496
"S2",-1.128,-0.896671482501014,-0.859361846200192,-1.08264425960674
"S2",-1.128,0.948906854265413,3.39979554567623,0.00135249518390847
"S2",-1.128,0.656923472831425,0.336849300077696,0.459470202103239
"S2",-1.128,4.3869102148152,-1.42812020911326,-0.729462825578878
"S2",-1.128,-1.38987028215431,1.9767499278061,0.887984543904977
"S2",-1.128,0.237318652987049,-0.0254946361326936,-1.15891681551217
"S2",-1.128,2.72992122236494,3.70892652848038,2.17495203098724
"S2",-1.128,0.38945425693216,1.90198475756438,1.18273413781568
"S2",-1.128,0.48942837125148,0.309487399303206,1.97232938016638
"S2",-1.128,1.70300616081749,-0.0531969474805627,0.644655226537909
"S2",-1.128,0.898555826657155,0.313905184923166,1.26015977536327
"S2",-1.128,0.146531330096959,0.799556494839722,0.304923359923229
"S2",-1.128,1.20830472071828,3.08425497631068,-0.2507432266787
"S2",-1.128,-0.261619354682277,0.570098542523161,-1.59388279584389
"S2",-1.128,-0.385089267400632,0.0415247889633628,-1.51768514851237
"S2",-1.128,0.586013549970973,1.62556065271013,0.404040562552663
"S2",-1.128,1.40035172531348,-0.0022833271837856,1.39059955741903
"S2",-1.128,-0.382480985913833,0.593528637325145,-0.383420688385459
"S2",-1.128,2.27230144826081,-1.11598689330455,1.544706345482
"S2",-1.128,0.907075911207724,-0.389932941358939,0.94492536981671
"S2",-1.128,-0.182775071685626,1.04441931842093,0.705873234107438
"S2",-1.128,2.55515940935884,0.259725328916668,2.07326832890004
"S2",-1.128,1.43724166317389,1.13208018940805,3.12749765280904
"S2",0.082,-0.521389094997773,-0.523360425885635,0.434199884807116
"S2",0.082,-0.00996537019180554,-0.948133838352225,-0.419622323198655
"S2",0.082,0.967075639584946,0.349065572131783,2.11690882294313
"S2",0.082,-0.102646508465874,-0.788666421290357,-0.40695693870618
"S2",0.082,-0.26290585729066,0.935917361508542,-0.399854724060939
"S2",0.082,-0.953088624201368,0.0741267198666973,-1.34598403885883
"S2",0.082,0.621241116148971,2.45442114540726,0.0810584236333197
"S2",0.082,-0.340564149376526,-0.872868937561277,-0.754914815878959
"S2",0.082,-0.940336532555795,4.52084567344936,3.32368425442348
"S2",0.082,1.30469711245947,0.13825367003176,0.46701538164044
"S2",0.082,-0.937350072168113,-1.00029132892793,1.44574163706894
"S2",0.082,2.23444382867754,1.51117970769199,-0.217003317578059
"S2",0.082,0.0939413020223528,1.66821854984053,0.524703288755301
"S2",0.082,-0.230585788507403,-0.762082773993281,-0.991211715420325
"S2",0.082,-0.188880022929757,0.101173309898077,0.496361390078221
"S2",0.082,-1.15209358025161,-0.676794372508119,-0.34739810577426
"S2",0.082,0.579988829231523,-0.201831369834479,0.286348419130905
"S2",0.082,1.03767175875647,0.0314751938780847,1.8452910318195
"S2",0.082,2.63210311551454,1.32785043879947,3.79054221391357
"S2",0.082,-0.698461631321805,0.85537469170768,0.850803368738756
"S2",0.082,1.47326590417895,0.134721878511624,-1.61110299522469
"S2",0.082,0.891568223685683,0.933351202870701,0.454202465290975
"S2",0.082,1.31492265422285,0.463821636232334,0.185939673228414
"S2",0.082,-1.55327165535524,-0.623701124037206,-0.0918604242850108
"S2",0.082,0.178373551419157,0.0754427005915839,0.449329771550605
"S2",0.382,-1.12015331146271,0.019729630978995,0.162923529940576
"S2",0.382,-0.757453957969969,0.390070781077039,1.42463278555577
"S2",0.382,0.683568903617553,0.0814865804384637,-0.151198781753127
"S2",0.382,0.659964962998897,0.0661645973977579,0.331479941649447
"S2",0.382,0.27388317859423,0.684507765783193,-0.416088376470229
"S2",0.382,1.2155924689343,0.2917715376631,0.0612818702944834
"S2",0.382,7.34692965558725,3.09501419804953,2.22268030951715
"S2",0.382,-0.337047185794544,-1.42339568140741,-0.270426314608211
"S2",0.382,2.73534379482871,-0.438284735059095,0.458633060104342
"S2",0.382,-1.85705306048262,-0.723239794384986,-0.437483205032676
"S2",0.382,-0.0518680685710556,-1.13715834619634,0.312919215712794
"S2",0.382,1.9063779031435,0.604819789304608,0.234786276243943
"S2",0.382,3.1077642831105,0.328033626760278,2.33464726578219
"S2",0.382,1.50423705545368,0.19400278737686,1.72410930518053
"S2",0.382,0.415153100865565,0.588598021990364,1.83696149173871
"S2",0.382,-0.636062092154642,1.64213011838568,0.331083341897675
"S2",0.382,3.24250207956786,1.54797068454486,2.3109964167985
"S2",0.382,0.398584931849789,3.04182226953136,0.795417038803428
"S2",0.382,1.54327344408958,0.0132082284886839,1.90894166365756
"S2",0.382,1.04016881081075,0.721487629624051,1.82390807923382
"S2",0.382,1.31489698094537,1.58931658234118,2.13894542245456
"S2",0.382,2.89833201608795,-0.613535850781497,0.0933361882000264
"S2",0.382,1.21790742478842,-0.177337202814962,-0.423119248029087
"S2",0.382,-0.146961344788587,1.07359208239567,1.56985349764016
"S2",0.382,2.20536067046016,1.31146024075084,2.97865863177636
"S2",0.981,-0.47160268227275,0.766931927063879,-0.137577848048326
"S2",0.981,3.06501779472465,-0.109741754329111,2.07791784428315
"S2",0.981,1.76267281799038,-0.809896015929333,-0.668774854886491
"S2",0.981,1.24675575126652,0.346493266858102,0.39028777235405
"S2",0.981,-0.216105713663086,0.274423558106142,0.152996170000688
"S2",0.981,1.30017214405622,0.46216461383217,-0.97679297860608
"S2",0.981,0.833959759552092,0.092531930350278,1.61685615141986
"S2",0.981,-0.719427788253053,0.181323098422144,-0.491366011675792
"S2",0.981,0.0514618269893814,2.22240111939861,0.388461835021957
"S2",0.981,0.620681809883162,-0.101847657488706,1.51465321752546
"S2",0.981,0.637735430909024,2.18119701943876,0.369173388500483
"S2",0.981,1.27379760562821,0.0584201554551744,1.901936289068
"S2",0.981,1.4789457841879,1.10342675226867,-0.211116228201221
"S2",0.981,-0.0245369472916065,-0.71547867606306,0.963687827893039
"S2",0.981,0.110392532153408,0.2494112691971,0.213909184238007
"S2",0.981,2.102072229176,-0.284863944776301,-0.564585167453034
"S2",0.981,1.27013312705648,-0.263135141094549,1.59726294579479
"S2",0.981,1.01500108525382,2.78187660705179,0.382281138825432
"S2",0.981,0.561460710415274,1.87568449796273,2.64621894178281
"S2",0.981,-0.363963442088008,1.11880736877156,-0.428280717264064
"S2",0.981,-0.0138369582811651,4.2254680888137,1.93011474354767
"S2",0.981,-0.259338626773459,-0.507430804977765,-0.133913948677724
"S2",0.981,0.441435311515856,0.740047823253571,0.75200791878052
"S2",0.981,-0.524155455747167,3.21495918667659,2.07904433237087
"S2",0.981,-0.00257418176980191,0.401718434580175,0.752265069589595
"S2",-1.129,0.754513917499223,-1.02124462463499,0.11672911550149
"S2",-1.129,2.18075124559958,1.31274622495086,-0.166558326156694
"S2",-1.129,0.588355013129153,1.34475774845085,-1.04715009990213
"S2",-1.129,0.29939663340676,0.772966312733536,0.521546230142304
"S2",-1.129,0.505217539454862,2.58967025736496,0.79605017686931
"S2",-1.129,0.471189186321437,0.248175999632064,2.01808805652577
"S2",-1.129,2.72480156436928,-0.939271698718112,1.70140374380943
"S2",-1.129,3.08779196828096,2.02743272611067,2.28524332650735
"S2",-1.129,-1.49612173392277,-0.63770748831601,-0.258632588865678
"S2",-1.129,-0.62804350179554,-0.362111630173935,-0.294078293846372
"S2",-1.129,-0.340980698500526,1.73435547335321,1.2398663887461
"S2",-1.129,0.971361921815349,1.72326416091156,0.464280566866677
"S2",-1.129,-0.934101901674651,1.06312022249708,-0.50457179771475
"S2",-1.129,3.94820404791563,1.87913911440295,2.49321726063844
"S2",-1.129,-0.988806039612045,-0.786072016686436,-0.501996731718266
"S2",-1.129,-0.453163917747945,0.432445106394077,-0.0985218160626905
"S2",-1.129,-0.952628123433045,0.432821163922969,-1.16830905267189
"S2",-1.129,0.220600022190171,1.78534548118848,1.34080104194208
"S2",-1.129,2.69548885746819,-0.30707932683372,2.27059102396833
"S2",-1.129,2.48480312011949,1.19246037192357,2.09013052674758
"S2",-1.129,2.94830098244496,1.05469924956476,-0.84956555051338
"S2",-1.129,-0.296611500023551,-0.370678634008801,0.779739083149018
"S2",-1.129,0.770706321381609,1.4096845394616,1.12630150151727
"S2",-1.129,0.365345014756367,2.00509849741143,0.704584064081597
"S2",-1.129,3.72311178281912,0.0838078840682082,-0.186814166339258
"S2",-0.889,0.572863712440954,3.93050578721551,0.333741816960746
"S2",-0.889,0.288132203740153,4.80580856534546,2.72258133315303
"S2",-0.889,1.11894509895637,-0.402979496147206,-0.144762160192996
"S2",-0.889,0.486408502747012,-0.83838142085666,-0.255222926075432
"S2",-0.889,1.67428669548935,-0.365932484154346,2.39720677015096
"S2",-0.889,0.716931969779434,-0.793760369548024,-0.0045339566229432
"S2",-0.889,1.05986920340612,1.42822300059213,-0.0592007353082826
"S2",-0.889,1.31946624742955,-0.196857791297054,0.341691787139836
"S2",-0.889,-0.617367429241653,-0.38352029529012,5.01573764744469
"S2",-0.889,0.913997605353905,-0.216216109599817,1.46909014786566
"S2",-0.889,0.945920506091868,-0.0970673880576858,0.399204676925426
"S2",-0.889,0.521101012366578,0.0697561460521504,-0.387612640089083
"S2",-0.889,1.59734375718562,-0.990080901627353,1.99420375137892
"S2",-0.889,0.515407271559549,1.81368757448552,-0.174362536404028
"S2",-0.889,1.83828382354091,0.0319150438923771,1.25841739391552
"S2",-0.889,2.66829698042634,-0.403781179380763,2.80657896987907
"S2",-0.889,1.76188228797118,-0.133243191824752,0.360524558356139
"S2",-0.889,1.9932384828474,3.36484437252894,1.73801563054899
"S2",-0.889,-0.0223831420752315,-0.0227496951906955,-0.129385852210259
"S2",-0.889,0.494179876575219,1.36972683499538,0.893939325826577
"S2",-0.889,-1.18103743307236,-0.414297603519085,0.697136758970656
"S2",-0.889,-0.616165554032829,1.93248246816037,1.27037824879117
"S2",-0.889,-0.941887118618222,-0.199785895219054,3.88742978323761
"S2",-0.889,1.30211233153821,0.653472102897024,0.0580037142757992
"S2",-0.889,0.8324176342594,1.56807216883097,1.29452855390322
"S1",0.21,-0.264276234689574,-0.1532436164659,0.00193454544743382
"S1",0.21,-0.378518073594171,-0.382780616793791,-0.616771913261272
"S1",0.21,1.08642982311586,-0.0139547427026841,1.0476597259208
"S1",0.21,0.107586484906788,0.719176548843241,1.24072648344491
"S1",0.21,-0.281159015415829,1.01306877247849,1.3934618771657
"S1",0.21,-0.0909697995959117,0.220485606098161,-0.233603569403991
"S1",0.21,-0.185355238937561,-0.459175171067851,-0.645106791333304
"S1",0.21,0.91658036623119,0.148569738259114,-0.174902797279774
"S1",0.21,-0.0119384560915488,0.657949601163862,-0.558008067903487
"S1",0.21,0.25033694029184,2.05457646181417,1.20431519692634
"S1",0.21,0.338913006791761,-0.480283410610551,0.729937840333436
"S1",0.21,-0.841360149691394,-0.49440360076702,1.4072076248162
"S1",0.21,-1.37754188761061,-0.964860964896264,1.24111669516465
"S1",0.21,1.19708252783472,-2.02761106096132,0.775809169783878
"S1",0.21,0.422885409150554,2.93631797451485,-0.19346243266427
"S1",0.21,2.38917442645755,2.85440212026752,0.248527084196568
"S1",0.21,2.62662482311166,-0.299102335714123,0.51774479286034
"S1",0.21,-0.0428318770137358,0.121895386994953,1.5060293640209
"S1",0.21,0.269145313850019,-0.0594871276775902,0.319851394286075
"S1",0.21,0.049992723379526,0.714621154000726,0.0383682519957091
"S1",0.21,-0.341790062627042,2.51743959560918,0.356139380963327
"S1",0.21,1.27331445548346,1.24901629875888,0.809507678738752
"S1",0.21,1.08140108030932,-0.214809974476843,0.694747768663735
"S1",0.21,-0.0515165113493085,1.86445013300917,0.411891346398556
"S1",0.21,-0.732482386959401,-0.371659996559575,1.75562016283742
"S1",0.83,0.198658115397316,0.0937641981506956,-0.550661836996362
"S1",0.83,0.232246653069629,0.204027465524435,0.836984753324939
"S1",0.83,-0.729410574270582,0.440901697359324,-0.359606024127998
"S1",0.83,0.142910799880095,2.34752572158498,0.953934469037091
"S1",0.83,-0.0396806989124066,1.87384797648873,0.7239478037408
"S1",0.83,1.21270030890311,-0.301430530981197,1.1714475175738
"S1",0.83,0.660970325821069,0.272313325814504,-0.54902032722098
"S1",0.83,2.78482474720196,3.91934812165682,-0.281215860679517
"S1",0.83,0.924703454966412,0.180867610629308,-0.668535709014195
"S1",0.83,-0.0340426856220644,1.63709031652966,2.1533186482711
"S1",0.83,0.853893408884769,-1.51216982310886,0.0317998522256762
"S1",0.83,0.704890001432603,-0.327765348757483,-0.395704387271418
"S1",0.83,-0.82931452379489,-0.271089841720457,1.14693502934017
"S1",0.83,2.21606342204981,0.309457902489485,1.8181568365734
"S1",0.83,-0.697577406435961,2.39315642705711,0.0355589437531286
"S1",0.83,-0.140876159537723,3.60114561972259,-0.197631531195265
"S1",0.83,-0.856240942285423,0.221619369061905,-1.15344398711482
"S1",0.83,-0.544523416873663,0.753642262799297,0.692905323290098
"S1",0.83,-0.514832673889217,-0.80171096256166,-0.175981780572188
"S1",0.83,1.91823831898774,2.03833161341503,-0.891562795025296
"S1",0.83,-1.29920667708522,-0.815434849422655,1.53590926953977
"S1",0.83,0.958560883886648,0.807059597602876,1.62644185767395
"S1",0.83,-0.685565371735959,2.39371813023746,-1.04300767567873
"S1",0.83,-0.178042022639882,-0.44648734046616,-0.887465464976092
"S1",0.83,1.85025109038822,1.40240154652673,1.14806761618068
"S1",-0.89,0.128487305675869,-0.434941623903612,0.0379538677353397
"S1",-0.89,-0.748317060203189,0.426582670554549,0.912196673451199
"S1",-0.89,1.3060922918712,1.87661324615025,-1.22899694639431
"S1",-0.89,-0.673817177242513,-0.535208437901559,0.925827177151388
"S1",-0.89,1.15384600060129,-0.795002729167732,-0.287709769874341
"S1",-0.89,-0.039291758999447,1.09826349821537,0.821953625922903
"S1",-0.89,0.698063559646811,3.14677134783049,3.08593331233483
"S1",-0.89,-0.417256667980787,-0.620988545732325,-0.0268527750856356
"S1",-0.89,1.38780918724012,1.06241320565806,-0.71493806586823
"S1",-0.89,-0.0260520132273273,0.711724199504469,-0.643412360722945
"S1",-0.89,2.95150443002507,-1.03423288642447,3.16813977796918
"S1",-0.89,-1.02754857996437,0.233818699665613,-0.473600823860437
"S1",-0.89,1.45709185704734,0.0648369741976227,2.3384637625056
"S1",-0.89,-0.439055906266743,-0.0629483166132299,0.439991520902877
"S1",-0.89,1.59001004267212,0.195356559358557,1.20484402441179
"S1",-0.89,-0.354724191568754,-0.0487951400787626,1.49027452543588
"S1",-0.89,-0.157764981598484,-0.231758883782254,0.249945151484178
"S1",-0.89,-1.07356179118363,0.619198797213412,0.0446821178132926
"S1",-0.89,-0.340201561374504,-0.81950977010459,0.48439088209214
"S1",-0.89,3.12498789722905,0.38042089893569,-0.610327731503776
"S1",-0.89,-0.600321542665201,-1.60685369648367,-0.0204512942995938
"S1",-0.89,0.000549784590847037,4.27647854712621,2.71818309722137
"S1",-0.89,2.17716477977915,2.51683450668236,1.91457574619819
"S1",-0.89,-0.365201405223146,2.4152631245079,-0.709381812190565
"S1",-0.89,-0.300963641768782,0.201236348626649,-0.732974983305765
"S1",-0.091,-0.549031680339368,1.07981567353047,0.931303915357144
"S1",-0.091,1.53230818644451,0.85030238107591,0.129946511579607
"S1",-0.091,0.033409975659103,-0.290895136030255,-1.28519589358788
"S1",-0.091,0.0485029674093488,-0.481258702776667,0.0914343845141599
"S1",-0.091,3.02009151005748,0.526421034177418,1.99667054489046
"S1",-0.091,1.33193805090537,0.956520136213533,3.13779090344339
"S1",-0.091,0.777009433488194,0.992926893212988,3.80313108665097
"S1",-0.091,0.769977220438266,4.73430043900101,2.5312808106281
"S1",-0.091,0.362269318067865,1.31771520102496,1.89689842125104
"S1",-0.091,2.1116458098652,1.59245713538456,3.07842370820486
"S1",-0.091,0.0547521329503025,-0.565639969812256,-1.47866362857718
"S1",-0.091,-1.54528833637154,0.143050425475142,-0.790077268272066
"S1",-0.091,-0.806453077965653,0.113259885800785,-0.573187060573587
"S1",-0.091,3.67955031109457,2.15412328106484,-1.45583224384934
"S1",-0.091,1.92670099455277,-0.140293459245914,0.958671906900631
"S1",-0.091,-0.0278905399891849,-0.66753039676333,-1.27869673881131
"S1",-0.091,1.12442991811321,-1.24599735543017,-0.342455745758069
"S1",-0.091,-0.222115726659953,-0.930158000755933,-0.998885624821962
"S1",-0.091,2.10075319550192,-0.360659856646917,3.04791431953643
"S1",-0.091,0.505900316179794,1.97897053786345,0.0716449254247696
"S1",-0.091,1.18305662320418,0.621335349658231,-1.26138626589546
"S1",-0.091,1.1360565340654,3.01854032821795,-0.865235158767936
"S1",-0.091,2.94230276949296,1.01351780826589,2.00802208000884
"S1",-0.091,1.48304343552376,-0.348637379790468,0.938646326335842
"S1",-0.091,0.968468760531802,-0.0248685580834729,-0.150750846838756
"S1",-0.461,1.01836513089618,-0.198188384202197,0.697948318871079
"S1",-0.461,0.403247069304105,1.76664676981032,-0.318688844407401
"S1",-0.461,1.55276987181541,0.435996848109936,-1.29280931450564
"S1",-0.461,0.25138564218736,0.556038604214325,-0.148557324044748
"S1",-0.461,0.483040113504228,-1.02786450395934,0.935048371461643
"S1",-0.461,1.02011231307299,-0.344993567041336,1.13155919646537
"S1",-0.461,1.08241788358123,2.58205145979225,2.17815694421133
"S1",-0.461,0.0237145610437223,2.07901611759244,-0.214670983004881
"S1",-0.461,-0.988871036268099,-0.651671601251349,-0.425467030271171
"S1",-0.461,0.510431626627924,0.790597056222626,0.579608456871062
"S1",-0.461,-0.199491663576815,1.4641326690313,-0.609612528437671
"S1",-0.461,-1.27109773570034,1.81447734231755,0.528336349683674
"S1",-0.461,1.3782965345552,-0.737408556658779,0.129917729492273
